asin,product_title,product_price,product_original_price,currency,product_star_rating,product_num_ratings,product_url,product_photo,product_num_offers,product_minimum_offer_price,is_best_seller,is_amazon_choice,is_prime,climate_pledge_friendly,sales_volume,delivery,has_variations,product_badge,coupon_text,book_format,unit_price,unit_count
B0CKP1K97P,"Tripé Extensível de Alumínio ULANZI MT-79, Suporte de Luz Ajustável Portátil de 81&quot;, com Parafuso de 1/4&quot;, Tripé com Cabeça de Bola de 360° para Câmera, Luz de Vídeo e Smartphone, Leve para Viagens","R$ 141,95","R$ 167,00",BRL,4.5,472,https://www.amazon.com.br/dp/B0CKP1K97P,https://m.media-amazon.com/images/I/61E2fDOApzL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 141,95",False,False,True,False,Mais de 100 compras no mês passado,,False,Com Prime,,,,
B0DFWWKK2C,"Controle Remoto Smart TV Solarcell para TV Samsung UN43CU8000, Original","R$ 176,00",,BRL,4.7,93,https://www.amazon.com.br/dp/B0DFWWKK2C,https://m.media-amazon.com/images/I/51K2eZfH6fL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 176,00",False,False,False,True,Mais de 200 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,,,,,
B0D4PN8K52,Mochila Masculina Reforçada Grande para Notebook Trabalho Viagem Executiva Cabo de Aço Impermeável Antifurto com Saídas USB/Fone de Ouvido Unissex,"R$ 135,00",,BRL,4.7,722,https://www.amazon.com.br/dp/B0D4PN8K52,https://m.media-amazon.com/images/I/51ERRcFyAlL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 135,00",False,False,False,False,Mais de 100 compras no mês passado,Entrega R$ 30: 23 - 25 de jul.,False,,,,,
B088TVHP1F,Fone De Ouvido Gamer Headset Havit H2015D Pc/Xbox/Ps4/Ps5,"R$ 182,90",,BRL,4.6,1301,https://www.amazon.com.br/dp/B088TVHP1F,https://m.media-amazon.com/images/I/51L4C1i5kEL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 182,90",False,False,False,False,Mais de 200 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,,,,,
B0CVNMR68Z,"Combo de Teclado e Mouse Ergonômico Sem Fio HP 230 - com Dongle USB Wireless, Digitação Silenciosa, Design Elegante, Até 12 Meses de Bateria, Layout BR, Preto (18H24AA#AC4)","R$ 142,90",,BRL,4.7,562,https://www.amazon.com.br/dp/B0CVNMR68Z,https://m.media-amazon.com/images/I/71MW8ZR1vUL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 142,90",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,,,,,
B0DKQHXC9P,Caixa de Som Speaker AIWA SP-03-B Bluetooth IPX4 RGB,"R$ 189,05",,BRL,4.4,14,https://www.amazon.com.br/dp/B0DKQHXC9P,https://m.media-amazon.com/images/I/91374fRziSL._AC_UL960_FMwebp_QL65_.jpg,7,"R$ 170,15",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: sex., 18 de jul.",False,,,,,
B0CXZ6KJ8Y,"Gabinete Gamer Redragon Wideload Pro - Mid Tower, USB 3.0+2.0, Aquário, Vidro Panorâmico - Branco","R$ 408,41","R$ 494,11",BRL,4.8,890,https://www.amazon.com.br/dp/B0CXZ6KJ8Y,https://m.media-amazon.com/images/I/61EFNhsLQ7L._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 408,41",False,False,True,False,Mais de 100 compras no mês passado,,False,Oferta Prime Day,,,,
B0DX765QV9,"Smartwatch Militar Masculino,Relógio Inteligente com Chamadas,Tela HD de 1.39&quot;,2 Alças,100+ Modos Esportivos,Resistente à Água e Compatível com iOS e Android","R$ 254,00","R$ 299,00",BRL,4.4,812,https://www.amazon.com.br/dp/B0DX765QV9,https://m.media-amazon.com/images/I/71kU5N5GiKL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 254,00",False,False,True,False,Mais de 200 compras no mês passado,,False,Com Prime,,,,
B0CRKS5L4N,"ZDSSY HY320 Mini, Projetor Portatil 5G Wifi 6, Bluetooth 5.0 e Android 11, Suporte 4K e 720P Nativo, 12,000 Lumens, Projetor Led com 4D/4P e Auto de Correccao, 180° Giratorio, Zoom Eletronico","R$ 338,00",,BRL,4.2,1051,https://www.amazon.com.br/dp/B0CRKS5L4N,https://m.media-amazon.com/images/I/61iI1YYiJRL._AC_UL960_FMwebp_QL65_.jpg,31,"R$ 297,99",False,False,False,False,Mais de 200 compras no mês passado,"Entrega GRÁTIS: ter., 29 de jul.",False,,,,,
B0DP7NDDQJ,Teclado Membrana Gamer Redragon Netherbane Preto RGB K521-RGB,"R$ 108,98","R$ 121,29",BRL,4.6,105,https://www.amazon.com.br/dp/B0DP7NDDQJ,https://m.media-amazon.com/images/I/61hnQVBdBhL._AC_UL960_FMwebp_QL65_.jpg,8,"R$ 113,44",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: seg., 14 de jul.",False,,,,,
B0D4ZKJKBB,CAMERA DE SEGURANCA WI-FI 1080P FULL HD TP-LINK TAPO C100 BRANCO,"R$ 159,99",,BRL,4.6,345,https://www.amazon.com.br/dp/B0D4ZKJKBB,https://m.media-amazon.com/images/I/519Hw6bn8UL._AC_UL960_FMwebp_QL65_.jpg,6,"R$ 157,00",False,False,False,True,Mais de 100 compras no mês passado,"Entrega GRÁTIS: dom., 20 de jul.",False,,,,,
B0BSMGCWCL,SUPORTE PARA MONITOR 14&quot; A 32&quot; VESA 100X100 - SM420C – VINIK,"R$ 131,57",,BRL,4.6,580,https://www.amazon.com.br/dp/B0BSMGCWCL,https://m.media-amazon.com/images/I/41ZW1bRGKTL._AC_UL960_FMwebp_QL65_.jpg,15,"R$ 116,54",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: seg., 14 de jul.",False,,,,,
B0D5HSMNBM,Kit Mouse e teclado mecânico sem fio Redragon BS-8772 GC Verde,"R$ 136,31","R$ 211,40",BRL,3.6,15,https://www.amazon.com.br/dp/B0D5HSMNBM,https://m.media-amazon.com/images/I/61usvvBiy4L._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 136,31",False,False,True,False,Mais de 50 compras no mês passado,,False,Oferta Prime Day,,,,
B0DYP42P73,"Gravador DVD Externo USB 3.0, Leitor Portátil Slim para PC e Notebook, Preto","R$ 107,99",,BRL,4.3,18,https://www.amazon.com.br/dp/B0DYP42P73,https://m.media-amazon.com/images/I/61kh7cgNWiL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 107,99",False,False,False,False,Mais de 200 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,,,,,
B0765LSCFY,"Suporte de TV Articulado de Parede, Função Avanço e Recuo, Giro Horizontal de Até 90°, VESA 100x100 a 400x400mm, 26&quot; a 75&quot;, Preto, A02V4N, ELG","R$ 189,00",,BRL,4.8,6140,https://www.amazon.com.br/dp/B0765LSCFY,https://m.media-amazon.com/images/I/51g1Li-cPPL._AC_UL960_FMwebp_QL65_.jpg,19,"R$ 156,00",False,False,False,True,Mais de 200 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,,,,,
B0D6NKHNRP,"Fone de Ouvido Com Fio, JBL, Quantum 100M2, Headset Gamer, Over Ear, Microfone Removível - Rosa","R$ 185,00",,BRL,4.6,89,https://www.amazon.com.br/dp/B0D6NKHNRP,https://m.media-amazon.com/images/I/61fSwY6XEiL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 185,00",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: qui., 7 de ago.",False,,,,,
B0BX8XKNYK,CAMERA INSTAX MINI 12 BRANCO MARFIM,"R$ 382,80","R$ 430,23",BRL,4.8,745,https://www.amazon.com.br/dp/B0BX8XKNYK,https://m.media-amazon.com/images/I/61WXXeDFcnL._AC_UL960_FMwebp_QL65_.jpg,12,"R$ 429,90",False,False,False,False,Mais de 200 compras no mês passado,"Entrega GRÁTIS: seg., 14 de jul.",False,,,,,
B0C6V4JGBW,Roteador Wi-Fi 6 Dual band W6-1500 Intelbras,"R$ 207,72","R$ 218,66",BRL,4.7,168,https://www.amazon.com.br/dp/B0C6V4JGBW,https://m.media-amazon.com/images/I/41t8aeGaMCL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 207,72",False,False,False,False,Mais de 300 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,,,,,
B08NC3GDC7,"ELG, HS8K30, Cabo HDMI 2.1V, Áudio e Vídeo, 8K, UltraHD, 3D Ready, 3 metros, High Speed Bandwidth 48Gbps, Conectores Banhados a Ouro 24k, Preto","R$ 104,58","R$ 122,64",BRL,4.8,3913,https://www.amazon.com.br/dp/B08NC3GDC7,https://m.media-amazon.com/images/I/510aqDzOZKL._AC_UL960_FMwebp_QL65_.jpg,4,"R$ 99,02",False,False,False,True,Mais de 100 compras no mês passado,"Entrega GRÁTIS: seg., 14 de jul.",False,,,,,
B0D9YYQ7X9,"Xiaomi Fones De Ouvido Intra-Auriculares Redmi Buds 6 Lite, Cancelamento De Ruído Ativo Dinâmico De 40 Db, Bateria Com Duração De Até 37 Horas, Membrana De Titânio Com 4 Configurações De Som, Cancel","R$ 179,00",,BRL,4.3,2384,https://www.amazon.com.br/dp/B0D9YYQ7X9,https://m.media-amazon.com/images/I/61pzQJFZBAL._AC_UL960_FMwebp_QL65_.jpg,7,"R$ 178,90",False,False,False,False,Mais de 200 compras no mês passado,"Entrega GRÁTIS: dom., 20 de jul.",False,,,,,
B07WD5VKVL,"HX432C16FB3K2/16 - Kit de Memórias HyperX Fury (2 de 8GB) DIMM DDR4 3200Mhz 1,2V para desktop","R$ 319,99",,BRL,4.3,2280,https://www.amazon.com.br/dp/B07WD5VKVL,https://m.media-amazon.com/images/I/61aDeyMWIsL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 319,99",False,False,False,False,Mais de 200 compras no mês passado,"Entrega GRÁTIS: sex., 1 de ago.",False,,,,,
B0D9P2X79L,"Fone de Ouvido Bluetooth, Basike BT21 Headphone Bluetooth, Redução de Ruído do ANC com Microfone, Certificação Hi-Pure Audio, 30 Horas de Duração da Bateria (Preto)","R$ 140,25","R$ 165,00",BRL,4.5,496,https://www.amazon.com.br/dp/B0D9P2X79L,https://m.media-amazon.com/images/I/71DkYuAlb1L._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 140,25",False,False,True,False,Mais de 100 compras no mês passado,,True,Com Prime,,,,
B0CMZ3ZGRH,ROTEADOR GIGABIT WI-FI 6 AX3000 EX511 NACIONAL,"R$ 279,48","R$ 296,90",BRL,4.7,397,https://www.amazon.com.br/dp/B0CMZ3ZGRH,https://m.media-amazon.com/images/I/41bNFfmfejL._AC_UL960_FMwebp_QL65_.jpg,13,"R$ 242,25",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: seg., 14 de jul.",False,,,,,
B0DPSKVCQP,"Larmao Adaptador CarPlay Sem Fio, 2 em 1, Compatível com iOS e Android, Para Carro","R$ 129,99",,BRL,4.1,8,https://www.amazon.com.br/dp/B0DPSKVCQP,https://m.media-amazon.com/images/I/51rkndtZagL._AC_UL960_FMwebp_QL65_.jpg,4,"R$ 126,90",False,False,False,False,Mais de 50 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,,,,,
B08P7X6XNG,"Celular Positivo P28 Desbloqueado, Dual Chip, 2G, 32MB, Bluetooth, Tela Grande, Teclas Fáceis, Som Alto, Rádio FM, Bateria de Longa Duração – Preto","R$ 176,60",,BRL,4.4,1757,https://www.amazon.com.br/dp/B08P7X6XNG,https://m.media-amazon.com/images/I/512Ne+zYFAL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 176,60",False,False,False,False,Mais de 200 compras no mês passado,,False,,,,,
B0D95QVRJS,"Relogio Smartwatch Masculino e Feminino,Tela HD de 1,8&quot; Relógio Smartwatch com Alexa, 100 Esportes,Frequência Cardíaca e Monitoramento do Sono,IP68 à rova d&#x27;água,Compatível com Android iOS,2 Pulseiras","R$ 299,98",,BRL,4.5,30,https://www.amazon.com.br/dp/B0D95QVRJS,https://m.media-amazon.com/images/I/61+PYz3R4sL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 299,98",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: sex., 18 de jul.",False,,"Economize R$ 80,00 com o cupom",,,
B0CXHVCTW9,"GameSir G8 Galileo Phone Controller para Android e iPhone Série 15 (USB-C), controlador de jogos para celular com joysticks de efeito Hall, para jogar Xbox, Call of Duty, Fortnite e muito mais","R$ 305,10","R$ 339,00",BRL,4.6,10519,https://www.amazon.com.br/dp/B0CXHVCTW9,https://m.media-amazon.com/images/I/61FUXjnhfXL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 305,10",False,False,False,False,Mais de 200 compras no mês passado,Entrega GRÁTIS: 22 de jul. - 1 de ago.,True,Oferta,,Android,,
B0C9YPMDL6,"Baseus Bowie H1i ANC Headphone, Fone de Ouvido Bluetooth, Cancelamento de Ruído do ANC com Microfone, Certificação Hi-Res Audio, 100 Horas de Duração da Bateria (Preto)","R$ 269,90",,BRL,4.6,160,https://www.amazon.com.br/dp/B0C9YPMDL6,https://m.media-amazon.com/images/I/51rZ9K0TroL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 269,90",False,True,False,False,Mais de 200 compras no mês passado,"Entrega GRÁTIS: sex., 18 de jul.",True,Escolha,,,,
B094PS5RZQ,"Mouse gamer Razer DeathAdder Essential, Classic Black ECOLOGO","R$ 144,12","R$ 177,60",BRL,4.6,8723,https://www.amazon.com.br/dp/B094PS5RZQ,https://m.media-amazon.com/images/I/8189uwDnMkL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 144,12",False,False,False,True,Mais de 50 compras no mês passado,"Entrega GRÁTIS: qui., 14 de ago.",False,,,,,
B0DVLK9HCV,Teclado Membrana Gamer Redragon Netherbane Iluminação Rainbow Preto ABNT2 K521-R PT,"R$ 89,99","R$ 105,87",BRL,4.6,70,https://www.amazon.com.br/dp/B0DVLK9HCV,https://m.media-amazon.com/images/I/61M0y+s7sCL._AC_UL960_FMwebp_QL65_.jpg,9,"R$ 96,00",False,False,False,False,Mais de 300 compras no mês passado,"Entrega GRÁTIS: sex., 18 de jul.",False,,,,,
B098LG3N6R,"MageGee Teclado portátil 60% mecânico para jogos, MK-Box LED retroiluminado compacto de 68 teclas, mini teclado de escritório com fio com interruptor vermelho para Windows, laptop, PC, Mac -","R$ 210,00",,BRL,4.4,8878,https://www.amazon.com.br/dp/B098LG3N6R,https://m.media-amazon.com/images/I/61Q56A7UfNL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 210,00",False,False,False,False,Mais de 200 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,,,,,
B0BM4SD7CK,"Receptor Digital Vivensis TV, Full HD Smart via Satélite VX10, Preto Bivolt","R$ 106,17","R$ 116,27",BRL,4.7,585,https://www.amazon.com.br/dp/B0BM4SD7CK,https://m.media-amazon.com/images/I/61qK-CBtznL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 106,17",False,False,False,False,Mais de 200 compras no mês passado,"Entrega GRÁTIS: ter., 5 de ago.",False,Economize 8%,,,,
B0DB4LXDP7,"8BitDo Ultimate 2C Wireless Controller for Windows PC and Android, with Hall Effect Joysticks and Hall Triggers, 1000Hz Polling Rate, and Remappable L4/R4 Bumpers - Black Myth: Wukong","R$ 239,70",,BRL,4.5,787,https://www.amazon.com.br/dp/B0DB4LXDP7,https://m.media-amazon.com/images/I/61PP+GB7h3L._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 239,70",False,False,False,False,Mais de 100 compras no mês passado,Entrega GRÁTIS: 12 - 25 de ago.,True,,,Windows,,
B08ZJWR4YM,"Redragon, K568W-R (PT-BLUE), Teclado Mecânico Gamer Dark Avenger, Rainbow Switch, Branco Lunar White","R$ 170,91",,BRL,4.8,402,https://www.amazon.com.br/dp/B08ZJWR4YM,https://m.media-amazon.com/images/I/61lYT1Wx+6L._AC_UL960_FMwebp_QL65_.jpg,9,"R$ 153,82",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: seg., 14 de jul.",False,,,,,
B09V6N8W48,"Smart Câmera Bot Wi-Fi 360° Positivo Casa Inteligente 2ª Geração, 1080p Full HD, 15 FPS, Detecção de Movimentos, Visão Noturna, Áudio Bidirecional - Bivolt, Compatível com Alexa","R$ 229,00","R$ 250,32",BRL,4.5,3298,https://www.amazon.com.br/dp/B09V6N8W48,https://m.media-amazon.com/images/I/41X6azTI94L._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 229,00",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: seg., 14 de jul.",False,,,,,
B0D483S6YY,Suporte Braço Articulado ON-F90 para Monitor 17 A 30 Pol Ajustável,"R$ 139,99",,BRL,4.7,633,https://www.amazon.com.br/dp/B0D483S6YY,https://m.media-amazon.com/images/I/51tyQCy8CGL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 139,99",False,False,False,False,Mais de 50 compras no mês passado,"Entrega GRÁTIS: seg., 21 de jul.",False,,,,,
B0DC9RVRGL,"Basike Fone de Ouvido Bluetooth 5.4, ANC Cancelamento de Ruído Ativo Headphone com Microfone, Certificação Hi-Pure Audio, 30h Bateria, LE29 (Preto)","R$ 142,80","R$ 168,00",BRL,4.6,195,https://www.amazon.com.br/dp/B0DC9RVRGL,https://m.media-amazon.com/images/I/61Z2WBoVs1L._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 142,80",False,False,True,False,Mais de 100 compras no mês passado,,True,Com Prime,,,,
B07BB4BY7Z,"Repetidor TP-Link Wi-Fi AC1750, RE450","R$ 365,99","R$ 390,00",BRL,4.7,1415,https://www.amazon.com.br/dp/B07BB4BY7Z,https://m.media-amazon.com/images/I/41MRgtnOPCL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 365,99",False,False,False,False,Mais de 200 compras no mês passado,"Entrega GRÁTIS: dom., 20 de jul.",False,Economize 6%,,,,
B0DBBFFVG2,"Celular Positivo P26 4G Tela 1,8&quot;, Câmera traseira, 48MB RAM 128MB, Bluetooth, Modem Tethering - Preto","R$ 139,65","R$ 154,90",BRL,3.9,35,https://www.amazon.com.br/dp/B0DBBFFVG2,https://m.media-amazon.com/images/I/41ZIGp2ZujL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 139,65",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: sex., 18 de jul.",False,,,,,
B0DLLHSJTZ,Aiwa Caixa de Som Speaker SP-03-BL Bluetooth IPX4 RGB,"R$ 175,23","R$ 194,70",BRL,4.9,18,https://www.amazon.com.br/dp/B0DLLHSJTZ,https://m.media-amazon.com/images/I/9155sk9Ux+L._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 175,23",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: dom., 20 de jul.",False,,,,,
B0DWZXHKJB,"Smartwatch Feminino, Tela HD de 1,83&quot; Relógio Fitness com Alexa, 100 Esportes, Frequência Cardíaca e Monitoramento do Sono, IP68 à rova d&#x27;água, Compatível com Android iOS, 2 Pulseiras (Rosa)","R$ 219,98","R$ 299,98",BRL,4.6,11,https://www.amazon.com.br/dp/B0DWZXHKJB,https://m.media-amazon.com/images/I/71nfgNZul2L._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 219,98",False,False,True,False,Mais de 100 compras no mês passado,,False,Com Prime,,,,
B0DYW695S1,Vídeo Game Retrô Game Stick Lite 4k Hdmi 64gb 20.000 Mil Jogos Com 2 Controles Sem Fio,"R$ 152,90",,BRL,3.7,32,https://www.amazon.com.br/dp/B0DYW695S1,https://m.media-amazon.com/images/I/618BmYD9yRL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 152,90",False,False,False,False,Mais de 200 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,,,,,
B0DFYMT56K,"Fones de Ouvido Abertos QCY Crossky C30, Fones Bluetooth 5.4 com Clipe, Conforto Leve, Ajuste Estável, 25 Horas de Reprodução (Preto)","R$ 228,65","R$ 269,00",BRL,4.3,116,https://www.amazon.com.br/dp/B0DFYMT56K,https://m.media-amazon.com/images/I/51s23mxRiYL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 228,65",False,False,True,False,Mais de 100 compras no mês passado,,True,Com Prime,,,,
B0D2Q5XJY9,"UGREEN Uno Estação de Ancoragem para Laptop, 6 em 1 Hub USB C com 4K 60Hz HDMI, 4 USB C &amp; A 3.2 de 10 Gbps, 100W PD, Docking Station Compatíveis com MacBook Pro/Air, iPad Pro, Surface, XPS, Thinkpad","R$ 208,97",,BRL,4.4,1329,https://www.amazon.com.br/dp/B0D2Q5XJY9,https://m.media-amazon.com/images/I/71s8EgY1riL._AC_UL960_FMwebp_QL65_.jpg,6,"R$ 179,00",False,False,False,False,Mais de 100 compras no mês passado,Entrega GRÁTIS: 23 - 25 de jul.,False,,,,,
B0BDGMNF6V,"Headset Gamer HyperX Cloud Stinger 2 Core PS5 - para PlayStation, Headset Leve, Microfone com Função de Girar para Silenciar, Drivers de 40 mm, Branco (6H9B5AA)","R$ 294,11",,BRL,4.7,1048,https://www.amazon.com.br/dp/B0BDGMNF6V,https://m.media-amazon.com/images/I/61GywIq-pwL._AC_UL960_FMwebp_QL65_.jpg,5,"R$ 219,11",False,False,False,False,Mais de 200 compras no mês passado,"Entrega GRÁTIS: seg., 14 de jul.",False,,,,,
B0CFZST5DV,"QCY H3 ANC Fone de Ouvido Bluetooth, Headphone com Cancelamento de Ruido, Hi-Res Audio, 60 horas Reprodução, Preto","R$ 254,15","R$ 299,00",BRL,4.8,2026,https://www.amazon.com.br/dp/B0CFZST5DV,https://m.media-amazon.com/images/I/61LRJL3l2fL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 254,15",False,False,True,False,Mais de 50 compras no mês passado,,True,Com Prime,,,,
B0DCP88ZLQ,"Gshield Adaptador Universal de Tomada para Viagem Internacional e Carregador Turbo Power Delivery com USB C 20W + USB A, Bivolt, Preto","R$ 99,45","R$ 117,00",BRL,4.3,55,https://www.amazon.com.br/dp/B0DCP88ZLQ,https://m.media-amazon.com/images/I/51oIfIXPhjL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 99,45",False,False,True,False,Mais de 100 compras no mês passado,,False,Oferta Prime Day,,,,
B0C6B19HQ9,Câmera Inteligente Full HD iM5 SC Preta Intelbras,"R$ 373,50","R$ 415,03",BRL,4.7,318,https://www.amazon.com.br/dp/B0C6B19HQ9,https://m.media-amazon.com/images/I/41yXOc9-9HL._AC_UL960_FMwebp_QL65_.jpg,21,"R$ 337,97",False,False,False,True,Mais de 100 compras no mês passado,"Entrega GRÁTIS: seg., 14 de jul.",False,,,,,
B0C94RRP2H,Case Bolsa Bag Polo Culture Compatível com Jbl Partybox Encore C/Bolso P/Microfones,"R$ 195,90",,BRL,4.8,792,https://www.amazon.com.br/dp/B0C94RRP2H,https://m.media-amazon.com/images/I/614VhJSGUfL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 195,90",False,False,False,True,Mais de 100 compras no mês passado,"Entrega GRÁTIS: seg., 21 de jul.",False,,,,,
B0B6KGZ2RK,Teclado Mecanico Gamer Fizz Rainbow Preto Switch Marrom,"R$ 169,92",,BRL,4.7,364,https://www.amazon.com.br/dp/B0B6KGZ2RK,https://m.media-amazon.com/images/I/61ygOAYPNVL._AC_UL960_FMwebp_QL65_.jpg,12,"R$ 143,65",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: seg., 14 de jul.",False,,,,,
B0DHYJGPL5,"Gshield Carregador de Parede Universal 3 em 1 Power Delivery 23W Tipo C Ultra Rápido + USB A e Base de Carregamento Magnética Sem Fio para Apple Watch Integrada, Survivor, Branco","R$ 179,99",,BRL,4.6,158,https://www.amazon.com.br/dp/B0DHYJGPL5,https://m.media-amazon.com/images/I/51KJv2qLMmL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 179,99",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,,,,,
B0FC5Q71Y4,"Memória RAM Кingston Fury Beast 16GB DDR4 3200MHz CL16 para Desktop – Preto, 1.35V, Alto Desempenho para PC Gamer – KF432C16BB/16","R$ 279,99",,BRL,5,3,https://www.amazon.com.br/dp/B0FC5Q71Y4,https://m.media-amazon.com/images/I/41wLqGNlJPL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 279,99",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: sex., 1 de ago.",False,,,,,
B08BXJS4GC,Microsoft 365 Personal,"R$ 349,97",,BRL,4.8,4653,https://www.amazon.com.br/dp/B08BXJS4GC,https://m.media-amazon.com/images/I/71kXAlPx+1L._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 349,97",False,False,False,False,Mais de 200 compras no mês passado,"Entrega GRÁTIS: dom., 20 de jul.",False,,,,,
B0CX5D3MZ9,"Caixa de Som, JBL, Go 4, Bluetooth, Portátil, Auracast, À Prova D&#x27;água e Poeira - Branca Recycled Content Certification for Electrical and Electronic Equipment","R$ 273,46",,BRL,4.8,792,https://www.amazon.com.br/dp/B0CX5D3MZ9,https://m.media-amazon.com/images/I/714QGfHBB9L._AC_UL960_FMwebp_QL65_.jpg,32,"R$ 226,87",False,False,False,True,Mais de 100 compras no mês passado,"Entrega GRÁTIS: seg., 14 de jul.",False,,,,,
B0C3LM97TM,"FIFNE Fone de ouvido para jogos de PC, fone de ouvido USB com som surround 7.1, microfone removível, caixa de controle, conector de 3,5 mm,com fio sobre a orelha para PS5/Xbox/Switch-H9 preto Global Recycled Standard","R$ 212,49","R$ 249,99",BRL,4.6,1736,https://www.amazon.com.br/dp/B0C3LM97TM,https://m.media-amazon.com/images/I/71Gg5anubrL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 212,49",False,False,True,True,Mais de 100 compras no mês passado,Estimativa de envio de 3 a 4 dias,True,Com Prime,,,,
B082HNHGKC,"Geonav Power Bank, Carregador Portátil Universal 20.000mAh, 2 saídas USB QC 3.0 para carregamento rápido + 1 saída USB-C (PD) até 18W, até 7 recargas, PB20KBK, Preto","R$ 185,33",,BRL,4.6,2841,https://www.amazon.com.br/dp/B082HNHGKC,https://m.media-amazon.com/images/I/516rnC-gf8L._AC_UL960_FMwebp_QL65_.jpg,5,"R$ 149,00",False,False,False,False,Mais de 50 compras no mês passado,"Entrega GRÁTIS: seg., 14 de jul.",False,,,,,
B0CSDYXNPD,"Roteador, HUAWEI WiFi AX3S, Wi-Fi 6 Plus 3000MPS, Vizualização de diagnósticos WI-Fi, Controle dos Pais, Preto","R$ 215,00","R$ 254,13",BRL,4.6,181,https://www.amazon.com.br/dp/B0CSDYXNPD,https://m.media-amazon.com/images/I/61S7iDOpqbL._AC_UL960_FMwebp_QL65_.jpg,8,"R$ 240,00",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: seg., 14 de jul.",False,,,,,
B0DRFBDDQP,"Power Bank, Carregador Portátil de 20000mAh com Carga Rápida, Múltiplas Portas, Led Indicador de Bateria, Design Leve e Proteção Inteligente para Dispositivos iOS e Android USB Type-C, Preto","R$ 132,98","R$ 199,99",BRL,4.6,22,https://www.amazon.com.br/dp/B0DRFBDDQP,https://m.media-amazon.com/images/I/61M3YwxcweL._AC_UL960_FMwebp_QL65_.jpg,1,"R$ 132,98",False,False,True,False,Mais de 50 compras no mês passado,,False,Oferta Prime Day,,,,
