asin,product_title,product_price,product_original_price,currency,product_star_rating,product_num_ratings,product_url,product_photo,product_num_offers,product_minimum_offer_price,is_best_seller,is_amazon_choice,is_prime,climate_pledge_friendly,sales_volume,delivery,has_variations,coupon_text,product_badge,product_byline,unit_price,unit_count,book_formats
B0DJBY5457,5 Rodas Anti Risco Universal 75mm para Cadeira de Escritório - Alta Durabilidade e Mobilidade,"R$ 119,90",,BRL,4.4,37,https://www.amazon.com.br/dp/B0DJBY5457,https://m.media-amazon.com/images/I/51JPofrrh3L._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 119,90",False,False,False,False,Mais de 50 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,,,,,,
B0D62ZFDBY,"TINICO Torneira Cozinha Gourmet Misturador Monocomando Com Spray Extensor, Volante Em Alavanca Com Abertura Mais Leve, Dourado","R$ 159,30","R$ 177,00",BRL,4.1,129,https://www.amazon.com.br/dp/B0D62ZFDBY,https://m.media-amazon.com/images/I/71l3muZZqzL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 159,30",False,False,True,False,,Estimativa de envio de 2 a 3 dias,True,,Com Prime,,,,
B0DCWCN7KJ,CHUVEIRO ELETRÔNICO - DUCHA INTENSE 220V – 7.800W BLACK SUPER POTENTE – FAME,"R$ 309,90",,BRL,4.2,174,https://www.amazon.com.br/dp/B0DCWCN7KJ,https://m.media-amazon.com/images/I/41fj9OD+CgL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 309,90",False,False,False,False,Mais de 300 compras no mês passado,"Entrega GRÁTIS: qui., 31 de jul.",False,,,,,,
B0DSZLTX2F,"TNT Lona de Polietileno Branca Forte Reforçada 150 Micras para Piscina, Toldo, Cobertura (3x5)","R$ 111,90",,BRL,4.8,15,https://www.amazon.com.br/dp/B0DSZLTX2F,https://m.media-amazon.com/images/I/61DzNUrGGxL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 111,90",False,False,False,True,,"Entrega GRÁTIS: qua., 16 de jul.",False,,,,,,
B0DF36QM1T,Ducha Higiênica 1/4 Volta Luxo Gatilho Aço Inoxidável 304 Diversas Cores - Brinovar (Prata),"R$ 128,00",,BRL,4.7,47,https://www.amazon.com.br/dp/B0DF36QM1T,https://m.media-amazon.com/images/I/513DnDTNPXL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 128,00",False,False,False,True,Mais de 100 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",True,,,,,,
B07VG6PZBT,Sparta Macaco Hidráulico Tipo Jacaré De 2 Toneladas Com Elevação De 125-300 Mm,"R$ 149,00","R$ 180,70",BRL,4.6,1901,https://www.amazon.com.br/dp/B07VG6PZBT,https://m.media-amazon.com/images/I/61zYiD6mLCL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 149,00",False,False,True,False,Mais de 200 compras no mês passado,,False,,Oferta Prime Day,,,,
B0DLDNZKRS,Kit Alicate de Crimpar Terminal + Alicate Descascador Decapador de Fio e Cabos 3 em 1 + Estojo Maleta de 1200 Terminal Tubular ilhós - Conjunto para Reparo Eletrico - Linha Profissional Premium,"R$ 139,90",,BRL,4.6,105,https://www.amazon.com.br/dp/B0DLDNZKRS,https://m.media-amazon.com/images/I/61RLzxo4hAL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 139,90",False,False,False,False,Mais de 50 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,,,,,,
B0DPXWJQMG,Kit Lâmpadas Led Super Bulbo 30w Alta Potência Bivolt Branco Frio Elgin (Kit 10 Unidades),"R$ 118,90",,BRL,4.7,23,https://www.amazon.com.br/dp/B0DPXWJQMG,https://m.media-amazon.com/images/I/612bRH3oiEL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 118,90",False,False,False,False,,"Entrega GRÁTIS: seg., 21 de jul.",False,,,LED,,,
B09Q3J23BY,Câmera Inteligente Full HD Compatível com Alexa IM3C com MicroSD 32GB Intelbras,"R$ 261,14","R$ 274,92",BRL,4.8,2767,https://www.amazon.com.br/dp/B09Q3J23BY,https://m.media-amazon.com/images/I/41dCAJ1MXAL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 261,14",False,False,False,True,Mais de 1 mil compras no mês passado,"Entrega GRÁTIS: sáb., 19 de jul.",False,,,,,,
B0CQPNZT18,Kit 5 Refletor Led 200w Holofote Bivolt Prova Dágua Luz Frio,"R$ 152,01",,BRL,4.2,82,https://www.amazon.com.br/dp/B0CQPNZT18,https://m.media-amazon.com/images/I/71cMEfSDKlL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 152,01",False,False,False,False,Mais de 50 compras no mês passado,"Entrega GRÁTIS: dom., 20 de jul.",False,,,,,,
B0DL9ZDNFC,"Cofre, 30 * 24 * 9CM Cofre Digital, Caixa de Dinheiro Grande, Portátil de Senha Portátil Bloqueio Caixa De Caixa, Cofres de Depósito, Cofres de Dinheiro em Lojas de Conveniência, Money Safe","R$ 177,53","R$ 186,88",BRL,5,5,https://www.amazon.com.br/dp/B0DL9ZDNFC,https://m.media-amazon.com/images/I/71PblRS6H3L._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 177,53",False,False,True,False,Mais de 20 compras no mês passado,,False,,Com Prime,,,,
B0C6VMXVSH,EKAZA Kit Alarme 2 Sensores Abertura + 1 Sensor Presença + 2 Controle + Sirene + Campainha - EKJM-T3231,"R$ 212,99","R$ 230,00",BRL,4.6,124,https://www.amazon.com.br/dp/B0C6VMXVSH,https://m.media-amazon.com/images/I/51JnOGSfJRL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 212,99",False,False,False,False,,"Entrega GRÁTIS: sáb., 19 de jul.",False,Economize 6% com o cupom,Economize 7%,,,,"[{'asin': 'B0C6VMXVSH', 'format': 'Outra forma de comprar'}, {'asin': 'B0C6VMXVSH', 'format': 'Economize 7% Preço página do produtoR$ 212,99R$212,99 De: R$ 230,00De: R$ 230,00R$230,00em até 12x de R$ 19,87R$19,87 com juros Cupom de desconto de 6% aplicadoEconomize 6% com o cupom Entrega GRÁTIS: sáb., 19 de jul.'}]"
B0DTKHTJRP,"2 Pecas Arandela de Parede, Arandelas de Parede Dourado Decorativa Luxo Moderna Cristal, Luminaria de Parede, Luminária de Parede, Arandelas, Arandela Interna, Luminaria Parede, Arandela Quarto","R$ 154,99",,BRL,4.8,5,https://www.amazon.com.br/dp/B0DTKHTJRP,https://m.media-amazon.com/images/I/71eHfdxLUaL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 154,99",False,False,False,False,Mais de 20 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,Economize 5% com o cupom,,,,,
B07627ZXW3,Bateria Selada VRLA 12V 7AH XB 1270 Preto Intelbras,"R$ 145,64",,BRL,4.7,640,https://www.amazon.com.br/dp/B07627ZXW3,https://m.media-amazon.com/images/I/610Gf7BU2tL._AC_UY654_FMwebp_QL65_.jpg,11,"R$ 121,00",False,False,False,False,Mais de 50 compras no mês passado,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,,,,,,
B0DKQ81MFR,Calibrador Compressor Bomba De Ar Portátil Digital com Lanterna LED Bateria Recarregável Para Encher Pneus de Carro Moto Bike Bicicleta Bola e Piscina Inflável Premium,"R$ 112,90",,BRL,5,2,https://www.amazon.com.br/dp/B0DKQ81MFR,https://m.media-amazon.com/images/I/413WsEhWJdL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 112,90",False,False,False,False,,"Entrega GRÁTIS: sáb., 19 de jul.",False,,,,,,
B0DYFZTB9V,Chave de Impacto 48V Recarregavel Bivolt 2 Baterias de 2000mAh Velocidade 2300 RPM Com Soquetes E Maleta,"R$ 399,90",,BRL,4.2,12,https://www.amazon.com.br/dp/B0DYFZTB9V,https://m.media-amazon.com/images/I/61fEinLYvEL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 399,90",False,False,False,False,Mais de 30 compras no mês passado,"Entrega GRÁTIS: sáb., 19 de jul.",False,,,,,,
B0DTKHTJRP,"2 Pecas Arandela de Parede, Arandelas de Parede Dourado Decorativa Luxo Moderna Cristal, Luminaria de Parede, Luminária de Parede, Arandelas, Arandela Interna, Luminaria Parede, Arandela Quarto","R$ 154,99",,BRL,4.8,5,https://www.amazon.com.br/dp/B0DTKHTJRP,https://m.media-amazon.com/images/I/71eHfdxLUaL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 154,99",False,False,False,False,Mais de 20 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,Economize 5% com o cupom,,,,,
B07627ZXW3,Bateria Selada VRLA 12V 7AH XB 1270 Preto Intelbras,"R$ 145,64",,BRL,4.7,640,https://www.amazon.com.br/dp/B07627ZXW3,https://m.media-amazon.com/images/I/610Gf7BU2tL._AC_UY654_FMwebp_QL65_.jpg,11,"R$ 121,00",False,False,False,False,Mais de 50 compras no mês passado,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,,,,,,
B0DKQ81MFR,Calibrador Compressor Bomba De Ar Portátil Digital com Lanterna LED Bateria Recarregável Para Encher Pneus de Carro Moto Bike Bicicleta Bola e Piscina Inflável Premium,"R$ 112,90",,BRL,5,2,https://www.amazon.com.br/dp/B0DKQ81MFR,https://m.media-amazon.com/images/I/413WsEhWJdL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 112,90",False,False,False,False,,"Entrega GRÁTIS: sáb., 19 de jul.",False,,,,,,
B0DYFZTB9V,Chave de Impacto 48V Recarregavel Bivolt 2 Baterias de 2000mAh Velocidade 2300 RPM Com Soquetes E Maleta,"R$ 399,90",,BRL,4.2,12,https://www.amazon.com.br/dp/B0DYFZTB9V,https://m.media-amazon.com/images/I/61fEinLYvEL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 399,90",False,False,False,False,Mais de 30 compras no mês passado,"Entrega GRÁTIS: sáb., 19 de jul.",False,,,,,,
B0DVTF4FD6,"Torneira Gourmet Cozinha Aço Inox 45cm Monocomando com Ducha Retrátil e Bica Giratória 360° – Alta Pressão, Quente e Frio, Ideal para Pia e Bancada","R$ 159,90",,BRL,4.3,12,https://www.amazon.com.br/dp/B0DVTF4FD6,https://m.media-amazon.com/images/I/518p6jaTFfL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 159,90",False,False,False,False,Mais de 50 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,,,,,,
B076HWLP7P,Fechadura Digital de Sobrepor Touch Screen FR 101 Preto Intelbras,"R$ 347,90","R$ 387,04",BRL,4.9,12004,https://www.amazon.com.br/dp/B076HWLP7P,https://m.media-amazon.com/images/I/51R13R8zlmL._AC_UY654_FMwebp_QL65_.jpg,7,"R$ 313,11",False,False,False,False,Mais de 1 mil compras no mês passado,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,,,,,,
B095VF5GR7,Chuveiro Loren Shower Eletrônico 7500w 220v~ Lorenzetti,"R$ 145,90",,BRL,4.6,9442,https://www.amazon.com.br/dp/B095VF5GR7,https://m.media-amazon.com/images/I/31fyFHV8H-L._AC_UY654_FMwebp_QL65_.jpg,25,"R$ 126,90",False,False,False,False,Mais de 2 mil compras no mês passado,"Entrega GRÁTIS: dom., 27 de jul.",False,,,,,,
B0DW5JMCCQ,Abajur de chão detalhe em cobre luminaria de piso curva luminária chão articulada (Branco),"R$ 199,90",,BRL,4.5,19,https://www.amazon.com.br/dp/B0DW5JMCCQ,https://m.media-amazon.com/images/I/41G69EKfwsL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 199,90",False,False,False,True,Mais de 20 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",True,,,,,,
B0DM5DMCSD,"110-220V, Desumidificador de Ar 2.2L, Purificador de Ar, Desumidificador Ar Ambiente Elétrico Antiodor, Branco, Desligamento Automático Quando a Água Está Cheia","R$ 499,99",,BRL,4,13,https://www.amazon.com.br/dp/B0DM5DMCSD,https://m.media-amazon.com/images/I/51zoD-g5ufL._AC_UY654_FMwebp_QL65_.jpg,2,"R$ 499,00",False,False,False,False,Mais de 40 compras no mês passado,"Entrega GRÁTIS: qua., 16 de jul.",False,"Economize R$ 30,00 com o cupom",,,,,
B0DX2HYKQK,"Câmera de Segurança WiFi Externa HD 3MP, IP Sem Fio com Visão Noturna Infravermelha, Dupla Lente Grande Angular, À Prova D&#x27;Água IP66, Detecção de Movimento e Áudio Bidirecional","R$ 140,00",,BRL,4.4,25,https://www.amazon.com.br/dp/B0DX2HYKQK,https://m.media-amazon.com/images/I/51cmcW0RrEL._AC_UY654_FMwebp_QL65_.jpg,6,"R$ 139,00",False,False,False,True,Mais de 50 compras no mês passado,"Entrega R$ 23,55: 23 - 25 de jul.Ou entrega mais rápida: 17 - 18 de jul.",False,,,,,,
B0DLXKBHYK,Climatizador de Ar 5L Midea 220v 60hz Midea,"R$ 381,64",,BRL,4.4,5,https://www.amazon.com.br/dp/B0DLXKBHYK,https://m.media-amazon.com/images/I/61DhWhVJjpL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 381,64",False,False,False,False,,"Entrega GRÁTIS: sex., 25 de jul.",False,,,,,,
B0BTQXKGPK,"Ventilador de Coluna Mallory Max Control Com Controle Remoto 140W, Silencioso, Com Hélice de15 pás, Grade Especial em Sistema TS, Máxima Vazão e Mínimo Ruído - PR-GR - 220V","R$ 290,46",,BRL,4.4,1305,https://www.amazon.com.br/dp/B0BTQXKGPK,https://m.media-amazon.com/images/I/71ZnIcQcAgL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 290,46",False,False,False,False,Mais de 600 compras no mês passado,"Entrega GRÁTIS: sex., 25 de jul.",False,,,Energia elétrica,,,
B0DTQQJX9M,Ducha De Banho Quadrado Luxo Slim 20x20 cm Inox Com braço De Parede Piscina Chuveiro Chuveirão Solar Para Jardim E Área Externa FONSES,"R$ 105,50",,BRL,5,4,https://www.amazon.com.br/dp/B0DTQQJX9M,https://m.media-amazon.com/images/I/417jQya4DXL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 105,50",False,False,False,False,,"Entrega GRÁTIS: qua., 16 de jul.",False,,,,,,
B0F2G99R82,"Compressor de Ar Portátil com Bomba de Pneu Sem Fio 150 PSI, com Bateria Recarregável de 4000 mAh, Bomba de Ar Premium","R$ 104,90",,BRL,4.8,19,https://www.amazon.com.br/dp/B0F2G99R82,https://m.media-amazon.com/images/I/511PEklE67L._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 104,90",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: sáb., 19 de jul.",False,Economize 12% com o cupom,,,,,
B0CX6FN969,Ventilador de Parede Mallory Smart Control 140w Preto com Grafite 220v,"R$ 354,90",,BRL,4.2,223,https://www.amazon.com.br/dp/B0CX6FN969,https://m.media-amazon.com/images/I/81kUbxPPYhL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 354,90",False,False,False,False,,"Entrega GRÁTIS: qua., 30 de jul.",False,,,Energia elétrica,,,
B0CH45G658,Ventilador Britânia 2 em 1 BVT400 Maxx Force 150W 127V,"R$ 109,90","R$ 131,50",BRL,4.5,2082,https://www.amazon.com.br/dp/B0CH45G658,https://m.media-amazon.com/images/I/61hzNzVLGHL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 109,90",False,False,True,False,Mais de 600 compras no mês passado,,False,,Oferta Prime Day,Energia elétrica,,,
B0F2G99R82,"Compressor de Ar Portátil com Bomba de Pneu Sem Fio 150 PSI, com Bateria Recarregável de 4000 mAh, Bomba de Ar Premium","R$ 104,90",,BRL,4.8,19,https://www.amazon.com.br/dp/B0F2G99R82,https://m.media-amazon.com/images/I/511PEklE67L._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 104,90",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: sáb., 19 de jul.",False,Economize 12% com o cupom,,,,,
B0CX6FN969,Ventilador de Parede Mallory Smart Control 140w Preto com Grafite 220v,"R$ 354,90",,BRL,4.2,223,https://www.amazon.com.br/dp/B0CX6FN969,https://m.media-amazon.com/images/I/81kUbxPPYhL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 354,90",False,False,False,False,,"Entrega GRÁTIS: qua., 30 de jul.",False,,,Energia elétrica,,,
B0CH45G658,Ventilador Britânia 2 em 1 BVT400 Maxx Force 150W 127V,"R$ 109,90","R$ 131,50",BRL,4.5,2082,https://www.amazon.com.br/dp/B0CH45G658,https://m.media-amazon.com/images/I/61hzNzVLGHL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 109,90",False,False,True,False,Mais de 600 compras no mês passado,,False,,Oferta Prime Day,Energia elétrica,,,
B0D9CB9M6C,"Calibrador Compressor Bomba De Ar Portátil Digital com Lanterna LED para Encher Pneus de Carro, Moto, Bike, Bicicleta, Bola e Piscina Inflável","R$ 117,95",,BRL,4.4,474,https://www.amazon.com.br/dp/B0D9CB9M6C,https://m.media-amazon.com/images/I/5147feH0axL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 117,95",False,False,False,False,Mais de 400 compras no mês passado,"Entrega GRÁTIS: sáb., 19 de jul.",False,,,,,,
B09L1LCYLW,Luminária Inteligente 24W 3000-6500k Wifi Elgin Quadrada de Embutir compatível com Alexa e Google Home,"R$ 228,62",,BRL,4.6,3404,https://www.amazon.com.br/dp/B09L1LCYLW,https://m.media-amazon.com/images/I/61hvDuND+1L._AC_UY654_FMwebp_QL65_.jpg,2,"R$ 115,55",False,False,False,False,,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",True,,,,,,
B0DHW5RR8J,NOVADIGITAL Interruptor Inteligente Zigbee 2 Teclas C/Led Indicador + Tomada Smart,"R$ 146,90","R$ 158,00",BRL,4.1,11,https://www.amazon.com.br/dp/B0DHW5RR8J,https://m.media-amazon.com/images/I/41s-FQyoNeL._AC_UY654_FMwebp_QL65_.jpg,10,"R$ 109,90",False,False,False,False,,"Entrega GRÁTIS: dom., 20 de jul.",False,,,,,,
B0F7Z5X2S5,Abajur Quarto Casal Sala Abajur De Tomada Cúpula Abajour Cerâmica Abajur de Mesa (Marrom e Bege),"R$ 135,91","R$ 159,90",BRL,5,1,https://www.amazon.com.br/dp/B0F7Z5X2S5,https://m.media-amazon.com/images/I/61yk9kkAyfL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 135,91",False,False,True,True,,,True,,Com Prime,,,,
B076PM2TTH,Docol Base Monocomando para Banheira ou Chuveiro Baixa Pressão 3/4”- Cod.Novo: 90006582000 Cod.Antigo: 00658200,"R$ 263,13","R$ 288,58",BRL,4.9,131,https://www.amazon.com.br/dp/B076PM2TTH,https://m.media-amazon.com/images/I/51TJBLWMa-L._AC_UY654_FMwebp_QL65_.jpg,30,"R$ 227,06",False,False,False,False,,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,,,,,,
B0F9X1C7LR,Lustre de Teto Contemporâneo 4 Pontos de Luz - Estrutura em Ferro para Mesa de Jantar e Ambientes Sociais (Estilo Industrial Moderno),"R$ 110,49","R$ 129,99",BRL,,0,https://www.amazon.com.br/dp/B0F9X1C7LR,https://m.media-amazon.com/images/I/51AUQluA5YL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 110,49",False,False,True,False,,,True,,Com Prime,,,,
B0DSJTH3GV,Chave de Impacto 48V Recarregável Bivolt com 2 Baterias de 2000mAh – Ferramenta Multifuncional com Alta Velocidade (até 2300 RPM) para Uso Profissional e Doméstico,"R$ 339,90",,BRL,4.7,8,https://www.amazon.com.br/dp/B0DSJTH3GV,https://m.media-amazon.com/images/I/71T9h0AJVQL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 339,90",False,False,False,False,Mais de 40 compras no mês passado,"Entrega GRÁTIS: sáb., 19 de jul.",False,,,,,,
B0DK3TCNHC,"Ripado Flexível Painel Autocolante Madeira Revestimento Decorativo Alto Relevo Laminado Meu Rodapé Cinamomo Rolo de 10 metros, 10cm de largura","R$ 348,80",,BRL,3.6,25,https://www.amazon.com.br/dp/B0DK3TCNHC,https://m.media-amazon.com/images/I/61kRIolkmzL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 348,80",False,False,False,False,,"Entrega GRÁTIS: ter., 5 de ago.",False,,,,,,
B07FB3GNTR,"Vonder, Grampeador / Pinador Elétrico Gpe 916, 127 V~.","R$ 374,90","R$ 416,56",BRL,4.4,209,https://www.amazon.com.br/dp/B07FB3GNTR,https://m.media-amazon.com/images/I/51IwdSmHI2L._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 374,90",False,False,False,False,,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,,,,,,
B0D3HD27V2,YESOP Torneira Cozinha Bancada Gourmet Com Extensor Ducha Monocomando Inox Cor Escovado,"R$ 189,05","R$ 269,00",BRL,3.5,17,https://www.amazon.com.br/dp/B0D3HD27V2,https://m.media-amazon.com/images/I/510AtXmfy5L._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 189,05",False,False,True,False,,,True,,Com Prime,,,,
B0CS6SC1JN,"HOLTTER, Serra Mármore 1200W com Dois Discos de Corte Profissional Corta Piso Potente Granito Concreto Madeira Serra Marmore Elétrica 110mm 12000 rpm (220, Volts)","R$ 198,54","R$ 209,00",BRL,4.1,43,https://www.amazon.com.br/dp/B0CS6SC1JN,https://m.media-amazon.com/images/I/71n4usOcTXL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 198,54",False,False,False,False,,Entrega GRÁTIS: 1 - 4 de ago.,False,,,,,,
B0DD3R62KY,Torneira Banheiro Luxo Moderno Quadrada 1/4 Volta 304 Inox Aço Preta Bancada Pia Banheiro,"R$ 132,20","R$ 147,75",BRL,4.6,77,https://www.amazon.com.br/dp/B0DD3R62KY,https://m.media-amazon.com/images/I/71fbELEInyL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 132,20",False,False,True,False,,,True,,Com Prime,,,,
B0B9NRQDD8,Ventisol Ventilador de teto aires INVERTER com controle remoto bivolt,"R$ 234,90","R$ 278,85",BRL,4.6,4232,https://www.amazon.com.br/dp/B0B9NRQDD8,https://m.media-amazon.com/images/I/51MQWljWxCL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 234,90",False,False,True,False,Mais de 400 compras no mês passado,,False,,Oferta Prime Day,,,,
B0F7Z5X2S5,Abajur Quarto Casal Sala Abajur De Tomada Cúpula Abajour Cerâmica Abajur de Mesa (Marrom e Bege),"R$ 135,91","R$ 159,90",BRL,5,1,https://www.amazon.com.br/dp/B0F7Z5X2S5,https://m.media-amazon.com/images/I/61yk9kkAyfL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 135,91",False,False,True,True,,,True,,Com Prime,,,,
B076PM2TTH,Docol Base Monocomando para Banheira ou Chuveiro Baixa Pressão 3/4”- Cod.Novo: 90006582000 Cod.Antigo: 00658200,"R$ 263,13","R$ 288,58",BRL,4.9,131,https://www.amazon.com.br/dp/B076PM2TTH,https://m.media-amazon.com/images/I/51TJBLWMa-L._AC_UY654_FMwebp_QL65_.jpg,30,"R$ 227,06",False,False,False,False,,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,,,,,,
B0F9X1C7LR,Lustre de Teto Contemporâneo 4 Pontos de Luz - Estrutura em Ferro para Mesa de Jantar e Ambientes Sociais (Estilo Industrial Moderno),"R$ 110,49","R$ 129,99",BRL,,0,https://www.amazon.com.br/dp/B0F9X1C7LR,https://m.media-amazon.com/images/I/51AUQluA5YL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 110,49",False,False,True,False,,,True,,Com Prime,,,,
B0DSJTH3GV,Chave de Impacto 48V Recarregável Bivolt com 2 Baterias de 2000mAh – Ferramenta Multifuncional com Alta Velocidade (até 2300 RPM) para Uso Profissional e Doméstico,"R$ 339,90",,BRL,4.7,8,https://www.amazon.com.br/dp/B0DSJTH3GV,https://m.media-amazon.com/images/I/71T9h0AJVQL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 339,90",False,False,False,False,Mais de 40 compras no mês passado,"Entrega GRÁTIS: sáb., 19 de jul.",False,,,,,,
B0DK3TCNHC,"Ripado Flexível Painel Autocolante Madeira Revestimento Decorativo Alto Relevo Laminado Meu Rodapé Cinamomo Rolo de 10 metros, 10cm de largura","R$ 348,80",,BRL,3.6,25,https://www.amazon.com.br/dp/B0DK3TCNHC,https://m.media-amazon.com/images/I/61kRIolkmzL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 348,80",False,False,False,False,,"Entrega GRÁTIS: ter., 5 de ago.",False,,,,,,
B07FB3GNTR,"Vonder, Grampeador / Pinador Elétrico Gpe 916, 127 V~.","R$ 374,90","R$ 416,56",BRL,4.4,209,https://www.amazon.com.br/dp/B07FB3GNTR,https://m.media-amazon.com/images/I/51IwdSmHI2L._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 374,90",False,False,False,False,,"Entrega GRÁTIS: Amanhã, 14 de jul.Ou entrega mais rápida: Hoje",False,,,,,,
B0DS7976J9,"Desumidificador, desumidificador silencioso de 2,126.2 g para casa quarto banheiro RV armário com temporizador, desligamento automático, modo de suspensão, luz LED de 7 cores (2200 ml)","R$ 434,65",,BRL,4.5,152,https://www.amazon.com.br/dp/B0DS7976J9,https://m.media-amazon.com/images/I/61ja4G8T2KL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 434,65",False,False,False,False,,"Entrega R$ 8,90: ter., 5 de ago.",False,,,,,,
B0D3HD27V2,YESOP Torneira Cozinha Bancada Gourmet Com Extensor Ducha Monocomando Inox Cor Escovado,"R$ 189,05","R$ 269,00",BRL,3.5,17,https://www.amazon.com.br/dp/B0D3HD27V2,https://m.media-amazon.com/images/I/510AtXmfy5L._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 189,05",False,False,True,False,,,True,,Com Prime,,,,
B0CS6SC1JN,"HOLTTER, Serra Mármore 1200W com Dois Discos de Corte Profissional Corta Piso Potente Granito Concreto Madeira Serra Marmore Elétrica 110mm 12000 rpm (220, Volts)","R$ 198,54","R$ 209,00",BRL,4.1,43,https://www.amazon.com.br/dp/B0CS6SC1JN,https://m.media-amazon.com/images/I/71n4usOcTXL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 198,54",False,False,False,False,,Entrega GRÁTIS: 1 - 4 de ago.,False,,,,,,
B0DD3R62KY,Torneira Banheiro Luxo Moderno Quadrada 1/4 Volta 304 Inox Aço Preta Bancada Pia Banheiro,"R$ 132,20","R$ 147,75",BRL,4.6,77,https://www.amazon.com.br/dp/B0DD3R62KY,https://m.media-amazon.com/images/I/71fbELEInyL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 132,20",False,False,True,False,,,True,,Com Prime,,,,
B0B9NRQDD8,Ventisol Ventilador de teto aires INVERTER com controle remoto bivolt,"R$ 234,90","R$ 278,85",BRL,4.6,4232,https://www.amazon.com.br/dp/B0B9NRQDD8,https://m.media-amazon.com/images/I/51MQWljWxCL._AC_UY654_FMwebp_QL65_.jpg,1,"R$ 234,90",False,False,True,False,Mais de 400 compras no mês passado,,False,,Oferta Prime Day,,,,
B07F2LQW16,"Tanque de Encaixe em Aço Inox Acetinado 40X40cm, Tramontina, 94403107","R$ 431,00",,BRL,4.8,670,https://www.amazon.com.br/dp/B07F2LQW16,https://m.media-amazon.com/images/I/51zGFFkZkBL._AC_UY654_FMwebp_QL65_.jpg,28,"R$ 410,90",False,False,False,False,Mais de 100 compras no mês passado,"Entrega GRÁTIS: qua., 30 de jul.",False,,,Aço inoxidável,,,
